danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4
0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,4
0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4
0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,4
0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,4
0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,4
0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,4
0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4
0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,4
0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4
0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,4
0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,4
0.39,0.577,7,-7.578,1,0.0276,0.0397,5.19e-05,0.107,0.367,74.545,4
0.319,0.757,0,-6.117,0,0.0432,0.016,0.0,0.102,0.101,122.465,4
0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4
0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,4
0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,4
0.451,0.752,8,-6.993,1,0.0412,0.00939,0.000202,0.0844,0.358,81.917,4
0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4
0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,4
0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4
0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,4
0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4
0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,4
0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926,5
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4
0.426,0.687,11,-6.926,0,0.0329,0.409,0.0,0.112,0.189,84.141,4
0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4
0.342,0.91,4,-7.748,1,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,4
0.482,0.86,7,-5.423,1,0.0283,0.0225,1.32e-06,0.124,0.251,92.24,4
0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,4
0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,4
0.461,0.734,1,-9.379,1,0.0374,0.00079,0.00554,0.22,0.423,120.55,4
0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,4
0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,4
0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,4
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4
0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4
0.499,0.33,7,-11.467,1,0.0348,0.589,4.21e-05,0.102,0.395,135.993,4
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,4
0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,4
0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,4
0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,4
0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,4
0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4
0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,3
0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,4
0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,4
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4
0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,4
0.653,0.766,0,-8.078,1,0.0261,0.000464,0.00206,0.103,0.396,125.113,4
0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4
0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4
0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4
0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,4
0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,4
0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4
0.615,0.616,6,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,4
0.458,0.783,8,-3.226,0,0.0322,0.346,6.14e-06,0.13,0.224,113.072,3
0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4
0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,4
0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4
0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,4
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4
0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,4
0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,4
0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,4
0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,4
0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4
0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,4
0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,4
0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,4
0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,4
0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,4
0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,4
0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4
0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4
0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,4
0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,4
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,4
0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,4
0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4
0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4
0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4
0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,4
0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
0.41,0.803,7,-5.363,1,0.0623,0.239,0.0,0.103,0.814,153.315,4
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,4
0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4
0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4
0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4
0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,4
0.395,0.959,10,-4.409,0,0.0632,6.2e-05,0.0447,0.102,0.319,167.093,4
0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4
0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,4
0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,4
0.485,0.731,11,-8.789,0,0.0925,0.00109,0.00108,0.162,0.831,117.022,4
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4
0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,4
0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4
0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4
0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,4
0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4
0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,4
0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4
0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4
0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4
0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,4
0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,4
0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,4
0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4
0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,4
0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,4
0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,4
0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4
0.37,0.866,6,-3.879,0,0.0384,0.0868,0.0,0.137,0.427,162.086,3
0.32,0.943,6,-5.789,0,0.126,0.00497,0.192,0.0984,0.49,166.524,4
0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4
0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4
0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,4
0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,4
0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
0.329,0.912,10,-7.796,0,0.094,0.000198,0.0238,0.739,0.251,137.924,4
0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4
0.65,0.836,0,-5.101,1,0.0334,0.00553,0.00101,0.192,0.656,119.933,4
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,4
0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4
0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,4
0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
0.673,0.899,11,-3.528,1,0.0434,0.0911,0.0172,0.0481,0.793,129.885,4
0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,4
0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4
0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,4
0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,4
0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4
0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,4
0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,4
0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,4
0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,4
0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,4
0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4
0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,4
0.818,0.445,9,-8.629,1,0.0503,0.0635,1.62e-05,0.0857,0.694,103.938,4
0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,4
0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,4
0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4
0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,4
0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4
0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,4
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,4
0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4
0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,4
0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4
0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,4
0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,4
0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,4
0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,4
0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4
0.355,0.447,9,-13.631,1,0.0894,0.453,0.00225,0.163,0.369,122.473,4
0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4
0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,4
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4
0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,4
0.688,0.375,4,-9.601,1,0.0535,0.286,0.0,0.133,0.45,83.635,4
0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,4
0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,4
0.588,0.948,8,-4.073,1,0.0974,0.147,7.92e-05,0.0787,0.962,137.294,4
0.464,0.714,2,-3.969,1,0.0303,0.0225,1.62e-06,0.447,0.58,77.996,4
0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,3
0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,4
0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4
0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,4
0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4
0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4
0.459,0.709,6,-6.167,0,0.069,0.0014,5.1e-06,0.468,0.582,108.952,4
0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4
0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4
0.766,0.882,5,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,4
0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,4
0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,3
0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,4
0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4
0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4
0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4
0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4
0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,4
0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,4
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,4
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,4
0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,4
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,4
0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,4
0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4
0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,4
0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4
0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,4
0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,4
0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,4
0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,4
0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,4
0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,4
0.454,0.79,6,-1.774,0,0.032,0.0212,0.0,0.175,0.324,147.937,4
0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,4
0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,4
0.413,0.296,8,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273,4
0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,4
0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,4
0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,4
0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,4
0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,4
0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,4
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,4
0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4
0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,4
0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4
0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,4
0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,4
0.218,0.93,8,-4.438,1,0.0633,4.15e-05,0.0,0.126,0.367,166.078,4
0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,4
0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4
0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4
0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,4
0.493,0.747,0,-8.521,1,0.0298,0.0711,0.0,0.138,0.536,90.239,4
0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3
0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4
0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3
0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,4
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4
0.59,0.245,0,-17.17,1,0.0305,0.243,0.00454,0.142,0.22,112.452,4
0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,4
0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,4
0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4
0.64,0.874,0,-5.772,1,0.0317,0.164,0.000141,0.0775,0.965,128.395,4
0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,4
0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,4
0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,4
0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,4
0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,3
0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,4
0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4
0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4
0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,4
0.47,0.796,6,-12.055,0,0.0517,0.0792,7.35e-05,0.292,0.909,161.414,4
0.443,0.309,7,-9.75,1,0.0267,0.666,0.000785,0.0813,0.178,140.749,4
0.417,0.573,11,-7.33,1,0.0279,0.0801,0.0,0.0845,0.29,129.559,4
0.541,0.677,4,-10.764,1,0.0373,0.122,0.0191,0.0938,0.555,101.1,4
0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,4
0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,4
0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,4
0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,4
0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,4
0.683,0.549,4,-11.771,1,0.0376,0.00476,0.0195,0.0623,0.642,114.939,4
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4
0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4
0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4
0.464,0.612,9,-12.019,1,0.0591,0.116,0.00559,0.171,0.496,91.499,4
0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,4
0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,4
0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,4
0.331,0.558,2,-5.506,1,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,4
0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4
0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,4
0.471,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798,4
0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4
0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4
0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4
0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,4
0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,4
0.6,0.931,7,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,4
0.482,0.883,4,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,4
0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,4
0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4
0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,3
0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,4
0.194,0.825,7,-2.605,1,0.041,0.0864,0.00284,0.182,0.35,169.974,4
0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,4
0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4
0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,4
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4
0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,4
0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4
0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,4
0.641,0.914,2,-4.798,1,0.05,0.0799,6.54e-05,0.132,0.723,107.996,4
0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,4
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4
0.524,0.88,0,-3.865,1,0.0987,0.404,0.000191,0.154,0.758,148.058,4
0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,4
0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,4
0.32,0.917,9,-5.903,1,0.0771,0.0717,0.0,0.169,0.715,190.757,4
0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4
