danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.609,0.485,8,-11.053,1,0.04,0.16,0.843,0.11,0.483,92.065,audio_features,5BOkALb3jw3m6SONNtBYRR,spotify:track:5BOkALb3jw3m6SONNtBYRR,https://api.spotify.com/v1/tracks/5BOkALb3jw3m6SONNtBYRR,https://api.spotify.com/v1/audio-analysis/5BOkALb3jw3m6SONNtBYRR,298533,4
0.823,0.648,1,-10.107,0,0.045,0.0403,0.767,0.174,0.962,124.015,audio_features,7DSe9aWkpnbDQTTRikkpYp,spotify:track:7DSe9aWkpnbDQTTRikkpYp,https://api.spotify.com/v1/tracks/7DSe9aWkpnbDQTTRikkpYp,https://api.spotify.com/v1/audio-analysis/7DSe9aWkpnbDQTTRikkpYp,386893,4
0.849,0.529,7,-10.038,1,0.141,0.392,0.191,0.105,0.538,99.983,audio_features,0lwkL0G07NYtLrQCugi8lX,spotify:track:0lwkL0G07NYtLrQCugi8lX,https://api.spotify.com/v1/tracks/0lwkL0G07NYtLrQCugi8lX,https://api.spotify.com/v1/audio-analysis/0lwkL0G07NYtLrQCugi8lX,196587,4
0.785,0.436,4,-14.32,0,0.0404,0.656,0.00399,0.151,0.92,132.446,audio_features,70gworYN6uq7jd4qfl3QU7,spotify:track:70gworYN6uq7jd4qfl3QU7,https://api.spotify.com/v1/tracks/70gworYN6uq7jd4qfl3QU7,https://api.spotify.com/v1/audio-analysis/70gworYN6uq7jd4qfl3QU7,462000,4
0.61,0.484,2,-7.689,0,0.139,0.483,0.00682,0.102,0.499,105.896,audio_features,4QCU3gXVbr3gtqY54RzTqu,spotify:track:4QCU3gXVbr3gtqY54RzTqu,https://api.spotify.com/v1/tracks/4QCU3gXVbr3gtqY54RzTqu,https://api.spotify.com/v1/audio-analysis/4QCU3gXVbr3gtqY54RzTqu,190283,4
0.641,0.961,1,-4.819,1,0.0439,0.268,0.342,0.0468,0.806,119.064,audio_features,0QDyFT23YOXVPLdiAPYVin,spotify:track:0QDyFT23YOXVPLdiAPYVin,https://api.spotify.com/v1/tracks/0QDyFT23YOXVPLdiAPYVin,https://api.spotify.com/v1/audio-analysis/0QDyFT23YOXVPLdiAPYVin,149067,4
0.482,0.698,7,-6.191,0,0.0313,0.0534,0.866,0.134,0.321,76.495,audio_features,5ZVhOPIz5xEb52pRnZBitG,spotify:track:5ZVhOPIz5xEb52pRnZBitG,https://api.spotify.com/v1/tracks/5ZVhOPIz5xEb52pRnZBitG,https://api.spotify.com/v1/audio-analysis/5ZVhOPIz5xEb52pRnZBitG,209281,4
0.545,0.503,9,-8.929,0,0.103,0.00208,0.678,0.144,0.181,77.852,audio_features,6xgskwtbWpagoXEIeAHHK3,spotify:track:6xgskwtbWpagoXEIeAHHK3,https://api.spotify.com/v1/tracks/6xgskwtbWpagoXEIeAHHK3,https://api.spotify.com/v1/audio-analysis/6xgskwtbWpagoXEIeAHHK3,127545,4
0.725,0.919,4,-6.138,0,0.153,0.35,0.0,0.672,0.928,112.35,audio_features,0x267yS2OeozYaFzCyqnx6,spotify:track:0x267yS2OeozYaFzCyqnx6,https://api.spotify.com/v1/tracks/0x267yS2OeozYaFzCyqnx6,https://api.spotify.com/v1/audio-analysis/0x267yS2OeozYaFzCyqnx6,190125,4
0.519,0.65,11,-11.536,0,0.109,0.407,0.865,0.16,0.738,94.179,audio_features,49xVYRohos3yfT19Vz1lM7,spotify:track:49xVYRohos3yfT19Vz1lM7,https://api.spotify.com/v1/tracks/49xVYRohos3yfT19Vz1lM7,https://api.spotify.com/v1/audio-analysis/49xVYRohos3yfT19Vz1lM7,193772,4
0.528,0.773,4,-6.119,0,0.0344,0.000505,0.881,0.134,0.398,97.682,audio_features,2oVLSlo13KxpJMgEA0Jpm5,spotify:track:2oVLSlo13KxpJMgEA0Jpm5,https://api.spotify.com/v1/tracks/2oVLSlo13KxpJMgEA0Jpm5,https://api.spotify.com/v1/audio-analysis/2oVLSlo13KxpJMgEA0Jpm5,196747,4
0.693,0.69,3,-8.094,0,0.178,0.0754,0.00185,0.105,0.2,100.011,audio_features,0UVwUs9TMKgee3kvE2uMxC,spotify:track:0UVwUs9TMKgee3kvE2uMxC,https://api.spotify.com/v1/tracks/0UVwUs9TMKgee3kvE2uMxC,https://api.spotify.com/v1/audio-analysis/0UVwUs9TMKgee3kvE2uMxC,181000,4
0.41,0.748,10,-10.843,0,0.0643,0.173,0.635,0.407,0.803,129.983,audio_features,2mgIoFgItGxpYAQw5j1ShQ,spotify:track:2mgIoFgItGxpYAQw5j1ShQ,https://api.spotify.com/v1/tracks/2mgIoFgItGxpYAQw5j1ShQ,https://api.spotify.com/v1/audio-analysis/2mgIoFgItGxpYAQw5j1ShQ,327560,4
